Total number of clusters: 10000
Edit distance hist:
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	1
41	1
42	3
43	12
44	26
45	52
46	116
47	234
48	430
49	768
50	1322
51	2116
52	3091
53	4242
54	5522
55	6760
56	7815
57	8664
58	9301
59	9647
60	9835
61	9930
62	9970
63	9995
64	9999
65	9999
66	10000
Substitution rate:	0.285748
Deletion rate:	0.102648
Insertion rate:	0.102648
Error rate:	0.491045
Success rate:	0
