Total number of clusters: 10000
Edit distance hist:
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	2
32	11
33	37
34	75
35	162
36	319
37	596
38	1077
39	1732
40	2622
41	3711
42	4934
43	6135
44	7209
45	8122
46	8865
47	9376
48	9670
49	9844
50	9942
51	9983
52	9996
53	9999
54	10000
Substitution rate:	0.173385
Deletion rate:	0.106754
Insertion rate:	0.106754
Error rate:	0.386892
Success rate:	0
